0	1	2	3	4	5	6	7	8	9	10	11
TUFM	WT1	CEP112	CDC14B	SPIRE2	MYOG	C3orf20	RAB44	STARD13	GDE1	SEMA4B	VASN
IL27	FANCF	RPS6KB1	ZNF510	GAS8	MYOG	CAND2	GLP1R	TRPC4	PDXDC1	SEMA4B	CORO7
AQP8	GAS2	TEX2	CORO2A	FANCA	TMEM81	C3orf20	BRPF3	SUGT1P3	UMOD	RP11-697E2.6	TMEM186
CHP2	FIBIN	PRKCA	TRIM14	CENPBD1	ADIPOR1	SLC6A6	C6orf222	NHLRC3	PDILT	PEX11A	C16orf71
PALB2	SLC5A12	CYB561	ERP44	FANCA	MFSD4	TSEN2	DAAM2	TRPC4	ABCC6	IQGAP1	CREBBP
SNX29P2	IMMP1L	CACNG5	TSTD2	RP11-356C4.2	CYB5R1	ZFYVE20	CLPSL2	SLC25A15	CLEC19A	BLM	NMRAL1
SPNS1	ANO3	BCAS3	TRIM14	FANCA	MFSD4	IQSEC1	FGD2	TRPC4	NOMO2	CRTC3	NMRAL1
ARHGAP17	FANCF	TACO1	C9orf156	DBNDD1	RP11-480I12.4	TPRXL	ZFAND3	RGCC	RP11-1212A22.2	AP3S2	NLRC3
SH2B1	METTL15	C17orf72	TSTD2	MC1R	ZBED6	MKRN2	COX6A1P2	RFC3	FOPNL	VPS33B	PMM2
TNRC6A	ANO3	SMARCD2	MURC	TCF25	TMEM183A	RAF1	SAYSD1	RP11-298P3.4	RP11-719K4.2	C15orf38-AP3S2	CARHSP1
IL27	AC103801.2	LIMD2	SLC35D2	FANCA	CNTN2	SLC6A6	DAAM2	ELF1	GP2	KIF7	GLIS2
CHP2	ANO5	CSH1	NR4A3	SPIRE2	AC119673.1	MRPS25	MAPK13	AL133318.1	KIAA0430	AC016251.1	PPL
CTD-3203P2.2	METTL15	HEATR6	ZNF189	TCF25	RBBP5	TMEM43	PXT1	N4BP2L2	TMC5	ARRDC4	ROGDI
CACNG3	C11orf91	CA4	ANP32B	SPIRE2	CHIT1	TATDN2	BTBD9	SOHLH2	RP11-719K4.2	CHD2	CDIP1
LCMT1	SLC17A6	AXIN2	TMEFF1	DEF8	PPP1R15B	IRAK2	RNF8	CCDC169-SOHLH2	TMC7	BLM	SLX4
ATXN2L	MUC15	PPM1E	ZNF510	DEF8	PIK3C2B	TATDN2	CLPSL1	SERTM1	ERCC4	CRTC3	PPL
TNRC6A	AC132216.1	BRIP1	NCBP1	MC1R	CHI3L1	HDAC11	ZFAND3	VWA8	PDILT	BLM	ALG1
IL21R	DNAJC24	SMURF2	HSD17B3	RP11-356C4.2	SOX13	MRPS25	FTSJD2	BRCA2	KIAA0430	UNC45A	ADCY9
SULT1A2	FSHB	FTSJ3	GABBR2	MC1R	KDM5B	IRAK2	CLPSL1	N4BP2L2	KIAA0430	C15orf38	RBFOX1
IL21R	CAT	PPM1E	MURC	SPIRE2	AC119673.1	WNT7A	KCNK16	UFM1	RP11-719K4.1	MAN2A2	VASN
ATXN2L	SLC5A12	CLTC	INVS	PRDM7	PPFIA4	ATG7	KCNK17	N4BP2L2	CCP110	AC112693.2	RP11-297M9.1
CTB-134H23.2	DCDC5	TLK2	CORO2A	FANCA	MDM4	TMEM40	CLPSL1	RFC3	ABCC1	ZNF774	ADCY9
LCMT1	SLC17A6	CLTC	FANCC	PRDM7	PPFIA4	BTD	BTBD9	FAM216B	RP11-719K4.2	IDH2	NMRAL1
ZKSCAN2	AC103801.2	GDPD1	HSD17B3	C16orf3	BTG2	SH3BP5	FKBP5	LHFP	C16orf45	CHD2	DNAJA3
XPO6	EHF	CSH1	XPA	FANCA	TMCC2	HACL1	ZFAND3	SPG20	GP2	FURIN	FAM100A
SULT1A2	BBOX1	RGS9	KRT8P11	AC133919.6	MYBPH	METTL6	SRSF3	SUGT1P3	SMG1	NGRN	RP11-127I20.4
XPO6	CCDC73	C17orf82	HIATL2	DBNDD1	CDK18	SYN2	RPL10A	ALG5	GDE1	PLIN1	TEKT5
CTD-3203P2.2	CCDC34	CD79B	TEX10	AC133919.6	SYT2	SH3BP5	KCNK17	ELF1	BFAR	TICRR	EMP2
EIF3C	FIBIN	PPM1E	XPA	RP11-356C4.2	RP11-480I12.4	SH3BP5	MDGA1	SPG20OS	NTAN1	CHD2	TEKT5
IL4R	SLC5A12	FTSJ3	ZNF367	GAS8	GOLT1A	CAND2	GLP1R	LHFP	RP11-719K4.2	RCCD1	SRL
CTB-134H23.2	LGR4	KCNH6	HABP4	FANCA	TMEM183A	TAMM41	TULP1	N4BP2L1	RP11-1212A22.2	SV2B	C16orf72
SPNS1	ARL14EP	DDX42	COL15A1	GAS8	TMCC2	EAF1	BTBD9	CSNK1A1L	AC092291.2	SPATA8	DNASE1
TNRC6A	CSTF3	PTRH2	ERCC6L2	DEF8	SYT2	BRK1	GLP1R	ELF1	C16orf45	FANCI	SEC14L5
ATP2A1	GAS2	HEATR6	NCBP1	TCF25	RP11-480I12.4	FGD5	BTBD9	SPG20OS	TMC7	SEMA4B	SRL
SPNS1	TCP11L1	NACA2	TMOD1	FANCA	ETNK2	TMEM40	RPL10A	SERTM1	GPR139	CIB1	UBN1
LCMT1	WT1	POLG2	CDC14B	SPIRE2	RABIF	RPL32	MAPK14	CCDC169	RRN3	ARRDC4	METTL22
EIF3C	EHF	TEX2	GABBR2	AC133919.6	KDM5B	CAPN7	STK38	CCNA1	ABCC1	ZNF710	RP11-297M9.1
CTD-3203P2.2	LGR4	C17orf64	PTCH1	AC133919.6	SLC45A3	GHRL	BRPF3	FAM48A	COQ7	TTLL13	TMEM114
GTF3C1	PAX6	STRADA	XPA	DBNDD1	ADIPOR1	RPL32	MAPK14	ELF1	ITPRIPL2	GDPGP1	PMM2
ATXN2L	ANO3	DCAF7	C9orf156	CENPBD1	GOLT1A	FBLN2	KCTD20	BRCA2	UMOD	GABARAPL3	C16orf96
AQP8	BBOX1	DDX42	PTCH1	AC133919.6	SYT2	SLC6A6	SAYSD1	ELF1	GP2	WDR93	UBN1
NSMCE1	MUC15	TBX4	GALNT12	FANCA	ZC3H11A	MKRN2-AS1	PI16	KL	ABCC1	MESP2	CARHSP1
SULT1A2	METTL15	RPS6KB1	HABP4	AC133919.6	KISS1	ATP2B2	LHFPL5	EXOSC8	RP11-1035H13.3	IDH2	DNAJA3
TNRC6A	CD59	AXIN2	NANS	GAS8	MYBPH	SLC6A11	PPARD	SPG20	GPRC5B	ARRDC4	TMEM114
CD19	SVIP	BRIP1	INVS	CENPBD1	AC119673.1	ATG7	TULP1	VWA8	PLA2G10	MESP2	ZNF500
GSG1L	FANCF	C17orf82	FOXE1	DBNDD1	RABIF	CAPN7	LHFPL5	LHFP	PDXDC1	TICRR	EMP2
ARHGAP17	RCN1	GH1	GABBR2	MC1R	CDK18	PPARG	PPIL1	NHLRC3	SMG1	C15orf32	SRL
NSMCE1	C11orf91	PTRH2	XPA	SPIRE2	PPP1R15B	TAMM41	GLP1R	AKAP11	ABCC1	CHD2	PMM2
PALB2	LMO2	C17orf82	ERP44	PRDM7	SYT2	TAMM41	FTSJD2	RFXAP	ERCC4	CHD2	C16orf89
LAT	NAT10	RAD51C	KRT8P11	SPIRE2	BTG2	SEC13	FTSJD2	FAM216B	SMG1	CHD2	NAGPA
IL21R	DNAJC24	RP11-15E18.4	ALG2	FANCA	LRRN2	XPC	PI16	UFM1	GDE1	PRC1	RP11-127I20.4
KIAA0556	ANO5	KCNH6	ZNF367	DBNDD1	MFSD4	C3orf20	DAAM2	CCDC169	CTD-2349B8.1	VPS33B	PAM16
LCMT1	ELP4	TEX2	C9orf174	DBNDD1	TMCC2	GHRL	PI16	AL133318.1	SMG1	AP3S2	CORO7
AQP8	ANO5	BRIP1	TGFBR1	DBNDD1	MDM4	XPC	SAYSD1	RFXAP	PARN	TTLL13	FAM100A
ERN2	AC132216.1	CCDC47	HABP4	MC1R	ATP2B4	HRH1	CLPS	CSNK1A1L	ABCC1	KIF7	CORO7-PAM16
KIAA0556	ANO5	TBX2	TEX10	TCF25	BTG2	RAF1	TMEM217	PROSER1	FOPNL	NR2F2	ZNF500
CTD-3203P2.2	ANO5	CD79B	FANCC	DBNDD1	LRRN2	AC034193.1	C6orf222	SPG20	XYLT1	FURIN	NUDT16L1
LCMT1	MPPED2	LRRC37A3	LPPR1	TCF25	KLHDC8A	AC034193.1	KIF6	DCLK1	NDE1	SV2B	SLX4
NFATC2IP	AC103801.2	CTD-2535L24.2	NANS	DBNDD1	ELK4	TMEM43	KIF6	EXOSC8	RPS15A	MESP1	CARHSP1
SULT1A2	ANO5	CYB561	PTCH1	FANCA	ELK4	RAF1	MAPK14	NAA16	GPRC5B	MCTP2	TMEM114
NFATC2IP	CAPRIN1	RP11-178C3.1	C9orf156	PRDM7	SYT2	SLC6A11	FGD2	STOML3	ERCC4	MESP2	CARHSP1
NFATC2IP	TCP11L1	APOH	KRT8P11	C16orf3	ELK4	RAF1	CPNE5	SPG20	GPRC5B	C15orf38-AP3S2	NLRC3
LAT	SLC5A12	STRADA	COL15A1	SPIRE2	PLEKHA6	SEC13	BTBD9	BRCA2	ABCC6	KIF7	GLIS2
CHP2	FSHB	VMP1	TEX10	AC133919.6	SYT2	XPC	PPARD	BRCA2	SMG1	TICRR	ANKS3
ZKSCAN2	DNAJC24	CEP112	CTSL2	SPIRE2	ETNK2	HACL1	DNAH8	CSNK1A1L	NDE1	MAN2A2	USP7
NPIPL1	CSTF3	BCAS3	BAAT	DBNDD1	ZBED6	FANCD2	GLO1	UFM1	MKL2	NR2F2	CARHSP1
PALB2	FANCF	TLK2	TSTD2	SPIRE2	PLEKHA6	TMEM40	FANCE	ALG5	BFAR	TTLL13	NLRC3
ZKSCAN2	DNAJC24	PRR11	HABP4	RP11-356C4.2	KLHL12	SLC6A1	GLO1	RFXAP	BFAR	UNC45A	ATF7IP2
PALB2	CSTF3	USP32	INVS	CENPBD1	KISS1	FANCD2	MAPK13	CCDC169	MKL2	PRC1	GLIS2
HS3ST4	ANO5	DDX5	SEC61B	MC1R	MFSD4	SEC13	KCNK16	BRCA2	PARN	CRTC3	NMRAL1
CACNG3	LIN7C	PRR11	HIATL2	TCF25	ELK4	TIMP4	FGD2	SERTM1	GPR139	PEX11A	ALG1
DCTN5	CD59	KCNH6	ALG2	MC1R	ZC3H11A	HDAC11	FANCE	BRCA2	PARN	SLCO3A1	FAM86A
TUFM	KCNA4	RP11-15E18.4	TMOD1	CENPBD1	LRRN2	ZFYVE20	DAAM2	ALG5	NOMO2	ZNF710	TMEM186
AQP8	QSER1	TBX4	TDRD7	PRDM7	LGR6	ZFYVE20	PIM1	STARD13	ABCC1	WDR93	TMEM186
NSMCE1	EHF	DDX42	ZNF510	FANCA	MFSD4	GHRL	TMEM217	PROSER1	NOMO2	WDR93	CREBBP
PALB2	KCNA4	NACA2	C9orf156	AC133919.6	NFASC	VHL	RNF8	ALG5	ABCC1	AP3S2	DNASE1
SBK1	RP11-17A1.2	C17orf82	XPA	DBNDD1	RABIF	SYN2	FANCE	MAB21L1	NOMO1	FANCI	CARHSP1
EIF3CL	DCDC5	APOH	BAAT	DEF8	CHI3L1	LSM3	LHFPL5	KBTBD6	CCP110	ST8SIA2	SLX4
ATXN2L	FSHB	MRC2	GABBR2	FANCA	CYB5R1	AC034193.1	PIM1	MAB21L1	PARN	GABARAPL3	SLX4
PRKCB	ANO5	BCAS3	FOXE1	CENPBD1	NUAK2	PPARG	LHFPL5	BRCA2	RP11-1035H13.3	MAN2A2	SLX4
NSMCE1	EHF	PPM1D	NCBP1	GAS8	TMCC2	SLC6A1	ETV7	STOML3	ABCC1	RHCG	HMOX2
CCDC101	MUC15	CA4	GALNT12	GAS8	NFASC	HACL1	CLPS	SPG20OS	FOPNL	RHCG	ALG1
CHP2	MPPED2	PPM1D	BAAT	FANCA	SNRPE	COLQ	BRPF3	SLC25A15	PDXDC1	AP3S2	TMEM186
SLC5A11	CD59	SMARCD2	NCBP1	PRDM7	RBBP5	RAF1	CLPS	N4BP2L1	GP2	ARRDC4	ZNF500
SLC5A11	GAS2	PTRH2	MURC	FANCA	TMCC2	FBLN2	MDGA1	KL	GPRC5B	POLG	SEPT12
CTB-134H23.2	SLC17A6	METTL2A	TDRD7	TCF25	SLC45A3	IRAK2	PI16	MTRF1	UMOD	PRC1	SRL
IL21R	RP11-17A1.2	AXIN2	ANKS6	FANCA	ZBED6	HACL1	CPNE5	N4BP2L1	CTD-2349B8.1	CRTC3	ALG1
ATP2A1	ELP4	LRRC37A3	COL15A1	TCF25	MFSD4	TPRXL	FANCE	EXOSC8	PARN	ANPEP	SRL
ARHGAP17	LGR4	CEP112	TEX10	RP11-356C4.2	LGR6	HRH1	SRSF3	RGCC	MKL2	MAN2A2	EMP2
CHP2	METTL15	PPM1D	BAAT	FANCA	LRRN2	PPARG	C6orf222	SPG20	NOMO2	KIF7	SLX4
SNX29P2	AC132216.1	POLG2	FAM22G	GAS8	UBE2T	RAF1	BTBD9	WBP4	UMOD	AC087477.1	NUDT16L1
SH2B1	LGR4	APPBP2	ANKS6	FANCA	ADORA1	BTD	CCDC167	STOML3	AC092291.2	AC087477.1	SLX4
XPO6	WT1	PPM1E	HSD17B3	TCF25	PIK3C2B	BTD	KCNK17	N4BP2L2	RP11-719K4.1	FANCI	PMM2
SPNS1	C11orf91	CCDC47	COL15A1	TCF25	REN	ATP2B2	BRPF3	TRPC4	ABCC6	GABARAPL3	USP7
NUPR1	LUZP2	POLG2	FANCC	CENPBD1	PPFIA4	MRPS25	TEAD3	KBTBD7	NPIP	PEX11A	TMEM114
SULT1A2	FANCF	RPS6KB1	TDRD7	C16orf3	RBBP5	BRK1	KCNK16	SOHLH2	NOMO2	ZNF710	GLIS2
NFATC2IP	KIAA1549L	TUBD1	CDC14B	DBNDD1	TMEM81	SLC6A11	PI16	SMAD9	PDILT	ANPEP	VASN
DCTN5	CCDC73	C17orf72	HEMGN	SPIRE2	ADORA1	LSM3	PI16	VWA8	SMG1	NR2F2	NMRAL1
PRKCB	EIF3M	SMURF2	KRT8P11	PRDM7	ZBED6	ATP2B2	TEAD3	BRCA2	FOPNL	C15orf38	AC012676.1
KIAA0556	KIAA1549L	RP11-178C3.1	MRPL50	RP11-356C4.2	TMEM183A	RAF1	C6orf222	AL133318.1	TMC5	ST8SIA2	TRAP1
RBBP6	PRRG4	PPM1E	FOXE1	DEF8	AC119673.1	NR2C2	ZFAND3	SOHLH2	COQ7	SPATA8	CDIP1
DCTN5	PRRG4	HEATR6	C9orf174	DBNDD1	CHI3L1	SYN2	STK38	RFC3	C16orf62	FES	RBFOX1
NPIPL1	KIF18A	PRR11	GABBR2	AC133919.6	RP11-480I12.4	ATG7	ZFAND3	BRCA2	NOMO3	TTLL13	NLRC3
XPO6	IMMP1L	BRIP1	MSANTD3	C16orf3	AC119673.1	XPC	KCNK5	CCDC169-SOHLH2	CTD-2349B8.1	POLG	USP7
EIF3C	AC132216.1	PTRH2	HEMGN	FANCA	LRRN2	COLQ	C6orf222	UFM1	FOPNL	NGRN	TMEM186
ZKSCAN2	C11orf91	SKA2	ZNF510	DEF8	GOLT1A	C3orf20	SRPK1	RFC3	GDE1	CRTC3	TEKT5
ATXN2L	QSER1	INTS2	CORO2A	DEF8	PLEKHA6	SYN2	PNPLA1	CSNK1A1L	ARL6IP1	ZNF774	AC012676.1
IL27	PAX6	SKA2	TRIM14	DBNDD1	KISS1	TATDN2	MTCH1	FOXO1	RP11-467M13.1	ANPEP	ANKS3
NSMCE1	CAPRIN1	GH2	CTSL2	DBNDD1	AC119673.1	IRAK2	MTCH1	SPG20OS	SYT17	SPATA8	AC012676.1
NSMCE1	LMO2	INTS2	SLC35D2	FANCA	ELK4	FANCD2OS	TBC1D22B	PROSER1	GDE1	FURIN	NMRAL1
ATP2A1	QSER1	SMARCD2	FANCC	PRDM7	LRRN2	WNT7A	FGD2	RP11-298P3.4	PDILT	HDDC3	SRL
SULT1A2	NAT10	DHX40	TBC1D2	PRDM7	DSTYK	TAMM41	MAPK13	BRCA2	ABCC1	C15orf32	FAM86A
TNRC6A	SLC17A6	MRC2	MSANTD3	CENPBD1	ATP2B4	AC034193.1	RPL10A	N4BP2L1	ARL6IP1	RP11-82I10.1	ANKS3
SH2B1	ANO5	YPEL2	LPPR1	CENPBD1	BTG2	VGLL4	FGD2	TRPC4	ERCC4	ARRDC4	SEPT12
TNRC6A	METTL15	CSHL1	LPPR1	CENPBD1	SOX13	VGLL4	ARMC12	BRCA2	C16orf62	C15orf38	PAM16
SULT1A1	AC132216.1	TLK2	ZNF782	MC1R	AC119673.1	MRPS25	FKBP5	DCLK1	IQCK	TTLL13	DNASE1
SH2B1	LGR4	MARCH10	CDC14B	FANCA	RABIF	SLC6A1	BRPF3	ELF1	RP11-467M13.1	ZNF774	CREBBP
SNX29P2	BBOX1	POLG2	ALG2	MC1R	CHI3L1	C3orf20	DNAH8	CSNK1A1L	IQCK	PLIN1	PMM2
DCTN5	RP11-17A1.2	CTD-2510F5.6	NANS	C16orf3	CDK18	MKRN2-AS1	PPARD	RGCC	AC092291.2	NGRN	METTL22
LCMT1	CD59	YPEL2	TGFBR1	CENPBD1	UBE2T	MRPS25	MTCH1	DCLK1	ARL6IP1	C15orf38-AP3S2	CARHSP1
RBBP6	METTL15	TBX4	TSTD2	RP11-356C4.2	OPTC	FANCD2OS	KCTD20	NBEA	TMC5	RHCG	GRIN2A
KIAA0556	C11orf91	MARCH10	ERP44	AC133919.6	KLHL12	SLC6A1	TBC1D22B	N4BP2L2	RP11-719K4.2	UNC45A	ZNF500
IL27	KIF18A	APPBP2	C9orf174	GAS8	DSTYK	SLC6A6	CDKN1A	N4BP2L1	IQCK	MCTP2	RP11-127I20.4
CTD-3203P2.2	ABTB2	MAP3K3	GALNT12	AC133919.6	LRRN2	GHRL	ARMC12	PROSER1	AC092291.2	RP11-697E2.6	C16orf72
NSMCE1	PAX6	MED13	FANCC	CENPBD1	RP11-480I12.4	COLQ	TEAD3	COG6	RP11-1212A22.2	SV2B	PMM2
RBBP6	KCNA4	SKA2	SLC35D2	DEF8	PPP1R12B	FGD5	KCNK16	AL133318.1	KIAA0430	RHCG	C16orf89
GSG1L	EIF3M	MED13	MURC	SPIRE2	AC119673.1	METTL6	GLP1R	KL	NOMO1	PEX11A	SEPT12
NPIPL1	FSHB	YPEL2	TMEFF1	AC133919.6	NFASC	COLQ	ARMC12	BRCA2	KIAA0430	PRC1	RP11-127I20.4
IL27	AC103801.2	YPEL2	FANCC	PRDM7	GOLT1A	TPRXL	TEAD3	BRCA2	NTAN1	ANPEP	GLYR1
CACNG3	PRRG4	SMARCD2	KRT8P11	PRDM7	ETNK2	SLC6A6	SRSF3	STOML3	CLEC19A	CRTC3	PAM16
SNX29P2	C11orf91	MED13	C9orf156	C16orf3	MYOG	VHL	PXT1	FOXO1	RP11-1035H13.3	C15orf38	RP11-127I20.4
TNRC6A	WT1	CA4	C9orf156	DEF8	MYBPH	NR2C2	TULP1	KBTBD6	NTAN1	ST8SIA2	C16orf72
PLK1	KIF18A	ICAM2	TMEFF1	DBNDD1	NFASC	HDAC11	BTBD9	NHLRC3	RP11-719K4.2	RHCG	UBN1
IL27	BBOX1	ICAM2	BAAT	FANCA	SYT2	XPC	KCTD20	N4BP2L1	RP11-719K4.2	FES	PMM2
SH2B1	DNAJC24	CA4	BAAT	FANCA	PIK3C2B	FANCD2	CLPSL1	NBEA	CTD-2349B8.1	AC016251.1	RP11-127I20.4
ATP2A1	ELP4	YPEL2	ERCC6L2	FANCA	RP11-480I12.4	IQSEC1	CLPSL2	COG6	PARN	IDH2	C16orf72
NSMCE1	DNAJC24	METTL2A	ANP32B	DEF8	SNRPE	IQSEC1	BTBD9	CCNA1	PDXDC1	FAM174B	RBFOX1
NUPR1	ARL14EP	TEX2	TBC1D2	PRDM7	TMCC2	TAMM41	PNPLA1	POSTN	RPS15A	MCTP2	C16orf72
HS3ST4	DNAJC24	CYB561	NCBP1	CENPBD1	KLHL12	GHRL	TBC1D22B	CCNA1	MKL2	RCCD1	AC012676.1
CTB-134H23.2	CCDC73	CACNG5	FANCC	C16orf3	PPFIA4	FANCD2	MAPK14	PDS5B	NPIPP1	FANCI	EMP2
XPO6	WT1	INTS2	LPPR1	GAS8	CHI3L1	SH3BP5	CLPS	PDS5B	TMC5	RHCG	TFAP4
CACNG3	FANCF	CLTC	HABP4	MC1R	ZBED6	BTD	C6orf222	RFXAP	TMC5	SEMA4B	CARHSP1
BOLA2	EHF	FTSJ3	ZNF189	DBNDD1	PLEKHA6	CHCHD4	FANCE	POSTN	RP11-719K4.1	FURIN	RP11-127I20.4
NPIPL1	GAS2	CYB561	ERP44	MC1R	CHIT1	PPARG	TULP1	N4BP2L2	KIAA0430	GDPGP1	FAM86A
IL21R	IMMP1L	INTS2	AAED1	DEF8	FMOD	LSM3	PXT1	CCNA1	ERCC4	FANCI	VASN
IL21R	CD59	TANC2	SLC35D2	CENPBD1	RP11-480I12.4	SEC13	PXT1	PROSER1	C16orf62	SEMA4B	C16orf72
PALB2	QSER1	BRIP1	CORO2A	CENPBD1	CHI3L1	C3orf20	DNAH8	SERTM1	ARL6IP1	MESP1	SRL
TUFM	LIN7C	GNA13	SEC61B	DBNDD1	SNRPE	VHL	SRPK1	BRCA2	RRN3	BLM	TFAP4
DCTN5	ARL14EP	MRC2	COL15A1	DEF8	BTG2	CAPN7	FKBP5	SERTM1	PDXDC1	WDR93	RP11-127I20.4
RABEP2	KIF18A	FTSJ3	LPPR1	DBNDD1	LAX1	HRH1	TEAD3	FREM2	RP11-1035H13.3	SV2B	SEPT12
CCDC101	CCDC34	PTRH2	BAAT	AC133919.6	PPP1R12B	HDAC11	BRPF3	COG6	GP2	C15orf38-AP3S2	FAM86A
SLC5A11	KIF18A	CYB561	MSANTD3	CENPBD1	ELK4	SLC6A11	C6orf89	WBP4	MYH11	C15orf32	CARHSP1
ATXN2L	ABTB2	CEP95	ZNF782	FANCA	LGR6	ZFYVE20	GLP1R	SPG20	RP11-1035H13.3	RGMA	RP11-127I20.4
ATP2A1	AC103801.2	FTSJ3	ZNF189	DEF8	ADIPOR1	BRK1	KCNK16	COG6	CCP110	BLM	GLYR1
LAT	PRRG4	EFCAB3	FANCC	C16orf3	KISS1	CAPN7	ZFAND3	UFM1	NPIPP1	SPATA8	C16orf89
LCMT1	AC132216.1	CSH2	MRPL50	CENPBD1	UBE2T	IRAK2	C6orf89	STOML3	BFAR	MCTP2	SEC14L5
ATP2A1	KIAA1549L	CLTC	MSANTD3	CENPBD1	ELK4	SH3BP5	FANCE	ALG5	IQCK	GDPGP1	ALG1
NFATC2IP	TCP11L1	CSH2	ZNF367	DBNDD1	CDK18	ATP2B2	PPARD	WBP4	GPRC5B	RP11-697E2.6	ROGDI
IL4R	PAX6	RNFT1	HABP4	GAS8	ZC3H11A	SH3BP5	CLPS	KBTBD6	NDE1	MESP2	PPL
CHP2	ANO3	C17orf64	MSANTD3	CENPBD1	OPTC	ATG7	SRSF3	AKAP11	PDILT	RP11-697E2.6	MGRN1
NFATC2IP	DCDC5	AXIN2	SEC61B	DBNDD1	PPP1R12B	HACL1	RNF8	RGCC	PLA2G10	C15orf38	SEC14L5
PRKCB	CCDC34	GH1	ALG2	PRDM7	RBBP5	TPRXL	CLPSL1	VWA8	NPIPP1	NR2F2	ROGDI
TUFM	C11orf91	USP32	TMOD1	DEF8	PRELP	COLQ	SLC26A8	LHFP	C16orf88	ZNF710	C16orf96
ERN2	AC132216.1	TANC2	INVS	GAS8	ELK4	FGD5	PNPLA1	LHFP	CTD-2349B8.1	AP3S2	CARHSP1
PLK1	LUZP2	CACNG1	C9orf156	MC1R	SYT2	NR2C2	ARMC12	SERTM1	ABCC1	NR2F2	NLRC3
SPNS1	C11orf91	LIMD2	C9orf174	AC133919.6	ETNK2	HACL1	LHFPL5	KL	RP11-1035H13.3	PLIN1	UBN1
APOBR	ELF5	TBX2	CORO2A	DEF8	ADORA1	SH3BP5	FKBP5	ELF1	BFAR	RP11-82I10.1	CORO7-PAM16
IL21R	ANO3	CTD-2535L24.2	DKFZP434H0512	FANCA	MYOG	BRK1	CPNE5	MRPS31	GP2	SEMA4B	ATF7IP2
CTD-3203P2.2	DEPDC7	CA4	CTSL2	AC133919.6	BTG2	NR2C2	MTCH1	TRPC4	KIAA0430	CRTC3	ABAT
SBK1	DNAJC24	TLK2	CORO2A	MC1R	LEMD1	SLC6A1	KCNK16	NHLRC3	FOPNL	BLM	SEC14L5
BOLA2	SLC17A6	ERN1	BAAT	FANCA	MYBPH	CHCHD4	FTSJD2	PDS5B	NTAN1	KIF7	ADCY9
CACNG3	EIF3M	CYB561	ERCC6L2	DEF8	OPTC	CCDC174	PIM1	N4BP2L1	TMC5	MAN2A2	RBFOX1
IL4R	CD59	LIMD2	NR4A3	DEF8	MDM4	FANCD2OS	KIF6	ALG5	RP11-719K4.2	NR2F2	TMEM114
LCMT1	HIPK3	SMARCD2	CORO2A	TCF25	ZC3H11A	SLC6A1	FTSJD2	VWA8	CTD-2349B8.1	RCCD1	CORO7-PAM16
GSG1L	LMO2	EFCAB3	AAED1	MC1R	SLC45A3	TMEM40	PNPLA1	MTRF1	C16orf88	UNC45A	PPL
SH2B1	WT1	CTD-2510F5.6	FANCC	C16orf3	SLC45A3	TATDN2	TULP1	SPG20	PLA2G10	CRTC3	ABAT
KDM8	ANO5	DCAF7	BAAT	CENPBD1	MYOG	NR2C2	KCNK5	VWA8	PARN	NGRN	CORO7
SULT1A1	EIF3M	MARCH10	GABBR2	MC1R	ADIPOR1	RPL32	SRSF3	DGKH	PLA2G10	AP3S2	AC012676.1
CTB-134H23.2	CAT	CSHL1	SEC61B	DBNDD1	ZC3H11A	SH3BP5	ZFAND3	KL	ITPRIPL2	VPS33B	ATF7IP2
IL4R	RCN1	MRC2	MSANTD3-TMEFF1	SPIRE2	CNTN2	SYN2	FANCE	FAM48A	RP11-1212A22.2	GDPGP1	RBFOX1
APOBR	KIF18A	BRIP1	ZNF510	PRDM7	MYBPH	COLQ	ETV7	BRCA2	IQCK	RP11-697E2.6	SLX4
TNRC6A	FANCF	SCN4A	LPPR1	FANCA	BTG2	CHCHD4	LHFPL5	KBTBD7	NOMO2	FANCI	ABAT
ATXN2L	SLC5A12	RP11-15E18.4	NCBP1	MC1R	KISS1	ATG7	TBC1D22B	WBP4	GDE1	ST8SIA2	ABAT
CTB-134H23.2	GAS2	C17orf82	NANS	FANCA	TMEM183A	SLC6A6	CLPS	VWA8	AC092291.2	RP11-82I10.1	PMM2
LCMT1	ABTB2	CEP112	BAAT	SPIRE2	MYBPH	HACL1	DAAM2	CCNA1	ARL6IP1	HDDC3	C16orf89
TUFM	NAT10	DDX42	KRT8P11	RP11-356C4.2	RABIF	ZFYVE20	RAB44	EXOSC8	GP2	PLIN1	SRL
SBK1	WT1	ICAM2	LPPR1	PRDM7	CDK18	VHL	GLP1R	RGCC	CCP110	PEX11A	GLIS2
IL27	LIN7C	PTRH2	SLC35D2	MC1R	CHIT1	HRH1	STK38	PROSER1	PDXDC1	RGMA	C16orf72
RBBP6	METTL15	RP11-178C3.1	HIATL2	CENPBD1	ATP2B4	NR2C2	ARMC12	EXOSC8	UMOD	ARRDC4	RP11-127I20.4
EIF3CL	GAS2	CEP112	TBC1D2	DBNDD1	ADORA1	SYN2	C6orf222	MAB21L1	NDE1	RP11-697E2.6	CORO7
APOBR	AC132216.1	CACNG5	MURC	FANCA	ELK4	MKRN2-AS1	DNAH8	NBEA	ABCC6	MESP1	CORO7
TUFM	DEPDC7	CTD-2535L24.2	ALG2	TCF25	PPP1R12B	SYN2	CLPSL2	FOXO1	GPR139	RGMA	NAGPA
