0 1 2 3 4 5 6 7 8 9 10 11
ERN2 AC132216.1 PTRH2 FAM22G AC133919.6 TMEM183A FGD5 MAPK14 KL SMG1 PLIN1 NLRC3
ZKSCAN2 QSER1 HEATR6 TGFBR1 AC133919.6 CHI3L1 MRPS25 CPNE5 N4BP2L2 RP11-719K4.1 MESP1 GRIN2A
SLC5A11 METTL15 GH2 MSANTD3 TCF25 KLHL12 IQSEC1 SLC26A8 SUGT1P3 CLEC19A SEMA4B CORO7-PAM16
APOBR ANO3 PRKCA GABBR2 AC133919.6 CYB5R1 WNT7A PNPLA1 STOML3 SYT17 PRC1 C16orf71
SBK1 ELP4 CEP112 STX17 CENPBD1 ZBED6 TSEN2 PNPLA1 DCLK1 IQCK WDR93 PAM16
CCDC101 GAS2 C17orf82 NANS DBNDD1 SYT2 SYN2 KCNK16 LHFP UMOD ZNF774 CORO7-PAM16
PALB2 WT1 GNA13 ZNF367 TCF25 UBE2T IRAK2 FTSJD2 SMAD9 CLEC19A HDDC3 ALG1
APOBR CSTF3 GNA13 MURC FANCA RABIF ATP2B2 MDGA1 MTRF1 SMG1 BLM SEPT12
CHP2 CCDC34 HEATR6 TSTD2 MC1R CYB5R1 METTL6 PXT1 FAM48A RP11-1212A22.2 SLCO3A1 ZNF500
RBBP6 BBOX1 NACA2 TMOD1 DEF8 ETNK2 RPL32 TMEM217 SPG20OS KIAA0430 C15orf38 SEC14L5
LCMT1 RCN1 TUBD1 AAED1 MC1R CHI3L1 AC034193.1 CCDC167 SPG20OS RP11-467M13.1 FURIN CORO7-PAM16
ATXN2L RP11-17A1.2 AC005544.1 SLC35D2 RP11-356C4.2 KLHL12 MKRN2-AS1 CLPS NAA16 KIAA0430 FAM174B ABAT
SNX29P2 SLC5A12 GDPD1 ANKS6 GAS8 SYT2 MKRN2 RAB44 KBTBD7 NOMO3 C15orf38 TEKT5
RABEP2 ANO3 RP11-178C3.1 TDRD7 SPIRE2 ADIPOR1 NR2C2 BTBD9 ALG5 C16orf88 AP3S2 SEPT12
EIF3CL MPPED2 PRR11 MSANTD3 MC1R KDM5B NR2C2 DAAM2 BRCA2 XYLT1 BLM PAM16
PALB2 ELP4 RAD51C FOXE1 FANCA PIK3C2B TPRXL FKBP5 DCLK1 NDE1 TTLL13 NUDT16L1
KDM8 FANCF APOH BAAT TCF25 SOX13 SYN2 ETV7 RP11-298P3.4 KIAA0430 C15orf32 GRIN2A
IL27 CCDC34 NACA2 AAED1 TCF25 MDM4 NUP210 BRPF3 ELF1 CTD-2349B8.1 AC016251.1 ATF7IP2
GTF3C1 QSER1 CACNG1 LPPR1 RP11-356C4.2 CDK18 SH3BP5 RPL10A DCLK1 TMC7 GDPGP1 EMP2
DCTN5 ARL14EP EFCAB3 MSANTD3 DEF8 LRRN2 TMEM40 TULP1 UFM1 FOPNL UNC45A CREBBP
PALB2 ABTB2 CACNG1 ZNF782 FANCA SNRPE NUP210 CLPSL1 FAM216B SMG1 VPS33B C16orf72
SPNS1 ANO3 EFCAB3 NANS TCF25 DSTYK FBLN2 ARMC12 MRPS31 NDE1 RHCG AC012676.1
IL21R SLC5A12 LIMD2 MSANTD3 PRDM7 SNRPE VHL FANCE RP11-298P3.4 RRN3 SLCO3A1 AC012676.1
XPO6 FBXO3 AXIN2 BAAT TCF25 GOLT1A VGLL4 PPIL1 WBP4 RP11-719K4.1 MESP2 ROGDI
PALB2 CAT YPEL2 HSD17B3 FANCA PPP1R15B NUP210 CLPSL1 STARD13 NOMO2 TICRR FAM86A
HS3ST4 DCDC5 PPM1D ERP44 FANCA PRELP VHL CDKN1A SPG20 SHISA9 AC087477.1 FAM100A
LCMT1 CSTF3 RGS9 FANCC TCF25 PIK3C2B EAF1 ZFAND3 KBTBD7 PDILT ARRDC4 NMRAL1
TNRC6A GAS2 CA4 ANKS6 TCF25 LEMD1 MKRN2-AS1 PNPLA1 DCLK1 SYT17 ZNF774 NAGPA
TUFM AC132216.1 EFCAB3 TSTD2 C16orf3 LEMD1 CHCHD4 RAB44 CSNK1A1L FOPNL RP11-697E2.6 C16orf96
TNRC6A QSER1 CCDC47 ERCC6L2 TCF25 MDM4 TPRXL PIM1 EXOSC8 CLEC19A RP11-82I10.1 C16orf89
TUFM CAT POLG2 ALG2 C16orf3 AC119673.1 HDAC11 RNF8 COG6 RP11-1212A22.2 CIB1 CARHSP1
CD19 AC103801.2 PPM1E TSTD2 C16orf3 AC119673.1 VGLL4 MDGA1 AKAP11 IQCK MAN2A2 CORO7-PAM16
ATXN2L CCDC73 TUBD1 FAM22G C16orf3 NUAK2 TMEM43 TULP1 KBTBD7 NPIP SPATA8 NMRAL1
CCDC101 IMMP1L TACO1 FAM22G GAS8 ADIPOR1 TIMP4 KCNK5 ELF1 BFAR MAN2A2 HMOX2
TUFM MUC15 C17orf72 TRIM14 DEF8 NUAK2 ATG7 C6orf89 TNFSF11 RRN3 PLIN1 USP7
LAT CAT TACO1 BAAT DBNDD1 NUAK2 TIMP4 ETV7 FAM216B GP2 FANCI CORO7-PAM16
ERN2 BBOX1 CACNG5 CDC14B AC133919.6 UBE2T TMEM40 TBC1D22B TNFSF11 PDXDC1 AC016251.1 RP11-127I20.4
CACNG3 GAS2 MED13 TDRD7 RP11-356C4.2 FMOD CAND2 BRPF3 TRPC4 ABCC6 MESP2 PAM16
NFATC2IP PRRG4 PSMC5 XPA SPIRE2 ETNK2 HACL1 TEAD3 NBEA ARL6IP1 ST8SIA2 SEC14L5
ATP2A1 CAT YPEL2 CDC14B GAS8 PPFIA4 WNT7A CPNE5 RFXAP CLEC19A FANCI CORO7
TNRC6A BBOX1 SCN4A BAAT TCF25 CDK18 COLQ FANCE SMAD9 RP11-719K4.1 FURIN ROGDI
TNRC6A MPPED2 HEATR6 PTCH1 AC133919.6 PRELP RPL32 ARMC12 SUGT1P3 PDXDC1 ST8SIA2 NAGPA
SNX29P2 FBXO3 PSMC5 FANCC RP11-356C4.2 RBBP5 SYN2 ZFAND3 KL BFAR KIF7 TMEM114
SULT1A1 C11orf91 NACA2 STX17 SPIRE2 LRRN2 ATG7 BRPF3 CCNA1 NTAN1 IQGAP1 DNASE1
SBK1 AC132216.1 BRIP1 FANCC FANCA LEMD1 IRAK2 DNAH8 SOHLH2 SYT17 MESP2 C16orf71
NFATC2IP BDNF GDPD1 NANS TCF25 NUAK2 SH3BP5 SRSF3 KL NDE1 RGMA PPL
RABEP2 AC103801.2 DCAF7 ERCC6L2 TCF25 PRELP FGD5 CDKN1A MTRF1 SMG1 RP11-697E2.6 ATF7IP2
CTB-134H23.2 RCN1 CTD-2535L24.2 ZNF189 SPIRE2 TMEM81 FANCD2 MAPK14 AKAP11 GPR139 ZNF710 C16orf72
CTB-134H23.2 AC132216.1 RP11-51F16.8 FAM22G MC1R FMOD HRH1 GLP1R COG6 MYH11 RCCD1 GLIS2
SPNS1 ABTB2 ICAM2 KRT8P11 DBNDD1 AC119673.1 HDAC11 SRSF3 MRPS31 ABCC1 PEX11A ANKS3
CHP2 BBOX1 TLK2 TRIM14 C16orf3 NUAK2 LSM3 ETV7 MRPS31 CTD-2349B8.1 SPATA8 HMOX2
NPIPL1 ELF5 GNA13 BAAT C16orf3 NUAK2 FGD5 CLPSL2 SPG20OS NOMO3 UNC45A METTL22
RABEP2 FANCF CTD-2510F5.6 NCBP1 PRDM7 BTG2 HDAC11 CPNE5 SUGT1P3 NOMO2 IQGAP1 CORO7
CTD-3203P2.2 ANO3 RPS6KB1 COL15A1 TCF25 ADIPOR1 PPARG MAPK14 SUGT1P3 PLA2G10 ST8SIA2 RP11-127I20.4
TUFM GAS2 RP11-178C3.1 KRT8P11 MC1R KLHDC8A AC034193.1 CDKN1A SERTM1 ABCC1 SV2B NUDT16L1
ATXN2L DEPDC7 TUBD1 ZNF510 SPIRE2 UBE2T FANCD2OS PXT1 KBTBD7 PDXDC1 MAN2A2 ATF7IP2
IL27 BBOX1 TACO1 FANCC CENPBD1 PPP1R12B LSM3 LHFPL5 SLC25A15 UMOD SEMA4B PAM16
IL21R IMMP1L VMP1 TSTD2 MC1R NFASC COLQ RPL10A LHFP PLA2G10 ST8SIA2 C16orf89
IL27 MPPED2 TBX2 ERCC6L2 RP11-356C4.2 ETNK2 FANCD2 GLO1 NHLRC3 SMG1 PEX11A NLRC3
CTB-134H23.2 ANO5 HEATR6 GABBR2 C16orf3 ZC3H11A BTD SRSF3 CCNA1 GP2 BLM TMEM114
IL21R PAX6 TUBD1 ZNF782 C16orf3 AC119673.1 IQSEC1 TMEM217 SERTM1 CLEC19A ARRDC4 CORO7-PAM16
XPO6 ABTB2 MAP3K3 GABBR2 AC133919.6 PPP1R12B VHL MDGA1 MTRF1 GDE1 AC016251.1 NAGPA
PALB2 EHF AC005544.1 GABBR2 AC133919.6 KLHDC8A TATDN2 PNPLA1 BRCA2 BFAR RHCG TMEM114
SULT1A2 SLC5A12 TEX2 TMOD1 TCF25 KLHL12 IRAK2 KIF6 VWA8 MYH11 AC016251.1 HMOX2
KDM8 LIN7C YPEL2 BAAT PRDM7 UBE2T FBLN2 GLP1R KBTBD6 NDE1 WDR93 CARHSP1
TNRC6A DNAJC24 DCAF7 NCBP1 C16orf3 UBE2T EAF1 LHFPL5 ALG5 XYLT1 NGRN C16orf72
LCMT1 ANO3 HEATR6 TSTD2 AC133919.6 CHIT1 IQSEC1 SRSF3 PROSER1 ERCC4 MCTP2 CDIP1
KIAA0556 QSER1 INTS2 COL15A1 AC133919.6 TMCC2 IRAK2 PPARD RFC3 ERCC4 AC016251.1 PAM16
TUFM GAS2 AXIN2 MSANTD3-TMEFF1 RP11-356C4.2 LEMD1 CHCHD4 MAPK14 SUGT1P3 GPR139 SLCO3A1 RP11-127I20.4
SBK1 SVIP GH2 MSANTD3-TMEFF1 AC133919.6 TMEM81 FANCD2OS TEAD3 DCLK1 IQCK CRTC3 RBFOX1
ZKSCAN2 CAPRIN1 CLTC FANCC C16orf3 AC119673.1 ZFYVE20 RNF8 COG6 KIAA0430 ST8SIA2 C16orf72
EIF3C DNAJC24 SMURF2 FAM22G GAS8 LAX1 ZFYVE20 PXT1 MRPS31 CCP110 RCCD1 C16orf72
CCDC101 LGR4 CSH2 FAM22G CENPBD1 REN NUP210 ETV7 NBEA NPIPP1 AC112693.2 CORO7
CD19 EHF PRKCA FAM22G PRDM7 RP11-480I12.4 CHCHD4 SLC26A8 CCDC169 FOPNL RHCG PPL
ATP2A1 METTL15 CEP112 CDC14B PRDM7 ATP2B4 SH3BP5 RPL10A TRPC4 CLEC19A HDDC3 FAM100A
ERN2 C11orf91 SMG8 ERP44 DBNDD1 ATP2B4 SLC6A11 KCNK5 KL PDXDC1 CRTC3 TEKT5
SLC5A11 HIPK3 CCDC47 INVS RP11-356C4.2 CDK18 PPARG PPIL1 SLC25A15 RRN3 MAN2A2 CREBBP
PALB2 AC132216.1 PRR11 FANCC PRDM7 KDM5B FANCD2OS MAPK13 N4BP2L1 C16orf62 ANPEP VASN
SH2B1 ANO3 BRIP1 TRIM14 FANCA TMCC2 HDAC11 MAPK13 KBTBD6 PDXDC1 GABARAPL3 TEKT5
SLC5A11 CCDC34 CA4 TEX10 FANCA PPFIA4 CAPN7 TBC1D22B RP11-298P3.4 KIAA0430 CIB1 CARHSP1
NPIPL1 CAT CSH1 TMEFF1 DBNDD1 LGR6 FANCD2 CPNE5 DGKH RP11-1035H13.3 WDR93 C16orf71
TNRC6A KCNA4 AC005544.1 MRPL50 CENPBD1 MFSD4 NR2C2 PPIL1 BRCA2 ABCC6 MESP2 SLX4
LAT DCDC5 KCNH6 SLC35D2 CENPBD1 TMEM183A MKRN2 C6orf89 NAA16 NPIP HDDC3 ATF7IP2
AQP8 FIBIN RP11-51F16.8 ZNF367 FANCA PPFIA4 FANCD2OS CLPSL1 POSTN NTAN1 HDDC3 METTL22
CHP2 ANO3 POLG2 INVS PRDM7 MFSD4 METTL6 PXT1 NBEA GP2 FANCI ABAT
PLK1 AC103801.2 LRRC37A3 TDRD7 FANCA SOX13 IQSEC1 RNF8 N4BP2L2 PLA2G10 ANPEP SEC14L5
AQP8 KIAA1549L RP11-178C3.1 SEC61B PRDM7 KLHDC8A ATG7 FGD2 KBTBD7 CTD-2349B8.1 SEMA4B VASN
RBBP6 LUZP2 CTD-2535L24.2 NCBP1 DEF8 NUAK2 COLQ DNAH8 ALG5 C16orf62 POLG C16orf71
NSMCE1 FANCF APOH ERCC6L2 AC133919.6 ATP2B4 HRH1 PPIL1 MTRF1 SMG1 RP11-697E2.6 SLX4
LAT QSER1 APOH TEX10 FANCA DSTYK TMEM40 CLPSL1 TRPC4 ARL6IP1 IDH2 ALG1
SH2B1 MUC15 TRIM37 C9orf156 TCF25 SYT2 BTD FTSJD2 NHLRC3 UMOD C15orf32 ZNF500
SULT1A2 METTL15 RP11-51F16.8 INVS DEF8 RABIF TMEM43 SAYSD1 SPG20OS GP2 ZNF710 RBFOX1
IL27 GAS2 POLG2 FAM22G MC1R NUAK2 TIMP4 CPNE5 SMAD9 C16orf62 RCCD1 CDIP1
ATP2A1 KCNA4 C17orf64 TBC1D2 DBNDD1 PRELP SEC13 CLPSL2 MTRF1 CCP110 AP3S2 TMEM114
CCDC101 FANCF TANC2 NR4A3 CENPBD1 FMOD XPC ETV7 FREM2 NTAN1 AC016251.1 VASN
DCTN5 KCNA4 ERN1 TDRD7 C16orf3 ADORA1 RPL32 PIM1 MTRF1 ERCC4 SLCO3A1 C16orf72
SLC5A11 ELP4 KCNH6 TRIM14 FANCA ZBED6 CAPN7 FANCE BRCA2 MKL2 ARRDC4 TMEM186
IL4R RCN1 PPM1E FAM22G TCF25 FMOD SEC13 CCDC167 RFC3 SYT17 SV2B SEC14L5
SBK1 DEPDC7 TACO1 ANKS6 CENPBD1 RBBP5 HDAC11 TULP1 ELF1 NOMO2 FES CDIP1
ZKSCAN2 FBXO3 C17orf64 CTSL2 DBNDD1 PPFIA4 MKRN2-AS1 SRSF3 SMAD9 CLEC19A BLM NAGPA
CACNG3 EIF3M TLK2 GABBR2 TCF25 REN MKRN2-AS1 FKBP5 MAB21L1 PARN MESP2 TFAP4
ERN2 PRRG4 KCNH6 CTSL2 SPIRE2 KLHDC8A CAPN7 ZFAND3 NHLRC3 GDE1 SLCO3A1 FAM86A
SULT1A2 GAS2 CACNG4 FANCC SPIRE2 MYBPH CCDC174 TEAD3 RFXAP RRN3 RCCD1 C16orf71
KIAA0556 QSER1 BRIP1 ANKS6 C16orf3 CHI3L1 TSEN2 CLPS DCLK1 SYT17 ARRDC4 C16orf71
IL27 AC132216.1 STRADA NANS PRDM7 CDK18 HDAC11 PI16 MRPS31 ABCC6 FURIN HMOX2
CACNG3 LGR4 AC005544.1 FOXE1 RP11-356C4.2 FMOD VHL FANCE RFC3 MYH11 NGRN UBN1
ZKSCAN2 ELF5 YPEL2 ZNF782 FANCA CYB5R1 LSM3 SRPK1 SMAD9 ERCC4 MESP2 ZNF500
LAT FBXO3 INTS2 SEC61B SPIRE2 SNRPE FBLN2 DAAM2 RGCC TMC7 CIB1 ZNF500
EIF3CL CCDC73 APPBP2 ZNF367 RP11-356C4.2 NUAK2 LSM3 KCTD20 RP11-298P3.4 GP2 SV2B FAM100A
AQP8 ELF5 SKA2 MSANTD3 SPIRE2 PPFIA4 CHCHD4 TBC1D22B BRCA2 GPRC5B RHCG DNAJA3
TUFM PAX6 PPM1E ZNF189 DBNDD1 CNTN2 VGLL4 SRSF3 N4BP2L2 NOMO2 AC087477.1 ZNF500
ATXN2L NAT10 AC005544.1 TMEFF1 RP11-356C4.2 KLHDC8A TAMM41 LHFPL5 RP11-298P3.4 GP2 RP11-82I10.1 C16orf71
NSMCE1 ANO3 EFCAB3 TDRD7 DEF8 CDK18 NUP210 DNAH8 LHFP FOPNL MESP1 USP7
ATP2A1 WT1 CSH2 HABP4 MC1R TMCC2 BTD C6orf222 SUGT1P3 PDILT AC112693.2 C16orf71
PRKCB ABTB2 CTD-2535L24.2 MURC PRDM7 GOLT1A ATG7 CLPS SUGT1P3 CLEC19A MAN2A2 RP11-297M9.1
APOBR KIF18A NACA2 NR4A3 TCF25 DSTYK SH3BP5 FANCE TNFSF11 SYT17 C15orf38-AP3S2 GLIS2
IL27 CD59 CD79B SEC61B FANCA SNRPE SLC6A11 PIM1 ALG5 CLEC19A BLM NAGPA
ERN2 FANCF RGS9 ANP32B GAS8 SLC45A3 FBLN2 RAB44 ALG5 ARL6IP1 MCTP2 VASN
CD19 PAX6 MARCH10 C9orf156 GAS8 TMEM183A VGLL4 PIM1 BRCA2 MKL2 TICRR PAM16
SULT1A1 MPPED2 BRIP1 C9orf156 CENPBD1 ETNK2 TATDN2 PI16 ELF1 ITPRIPL2 ANPEP ZNF500
PALB2 DNAJC24 VMP1 C9orf156 TCF25 PIK3C2B RPL32 CPNE5 STOML3 ERCC4 TTLL13 FAM100A
BOLA2 QSER1 MAP3K3 XPA AC133919.6 FMOD IQSEC1 FANCE RP11-298P3.4 SHISA9 MESP1 AC012676.1
NSMCE1 KIAA1549L CACNG4 ALG2 SPIRE2 ADIPOR1 VHL TMEM217 CCDC169-SOHLH2 KIAA0430 AP3S2 EMP2
XPO6 METTL15 DHX40 MSANTD3-TMEFF1 DBNDD1 UBE2T AC034193.1 GLP1R KL AC092291.2 CRTC3 SLX4
LCMT1 KIF18A TEX2 TMOD1 FANCA LRRN2 MKRN2-AS1 RPL10A NBEA C16orf62 ZNF710 ALG1
SPNS1 QSER1 MARCH10 HABP4 MC1R ATP2B4 SH3BP5 KCNK16 EXOSC8 KIAA0430 NR2F2 PMM2
ZKSCAN2 BBOX1 CYB561 NCBP1 C16orf3 SNRPE TMEM43 TBC1D22B ALG5 CLEC19A MESP1 SEC14L5
PALB2 MPPED2 CTD-2535L24.2 ANP32B FANCA CDK18 CAND2 TEAD3 MTRF1 RP11-467M13.1 ST8SIA2 PPL
IL27 PAX6 SMURF2 C9orf156 RP11-356C4.2 CNTN2 WNT7A MAPK13 FAM48A FOPNL CHD2 CARHSP1
TNRC6A SLC17A6 CEP95 TMEFF1 C16orf3 CHI3L1 C3orf20 TULP1 MTRF1 SYT17 CIB1 MGRN1
CACNG3 KIF18A INTS2 DKFZP434H0512 C16orf3 PPP1R12B ZFYVE20 KCTD20 MTRF1 NOMO2 FURIN VASN
IL27 WT1 CYB561 NANS AC133919.6 SNRPE LSM3 C6orf89 FREM2 SHISA9 TICRR SEC14L5
NFATC2IP BBOX1 MARCH10 CDC14B CENPBD1 OPTC PPARG TBC1D22B SPG20OS RP11-467M13.1 RP11-697E2.6 CORO7
BOLA2 MUC15 CEP112 GALNT12 FANCA CNTN2 CAPN7 GLO1 TRPC4 ERCC4 CRTC3 FAM100A
HS3ST4 ELP4 CACNG5 FANCC C16orf3 LRRN2 GHRL COX6A1P2 EXOSC8 GPR139 RP11-697E2.6 ABAT
GSG1L KIF18A GH2 BAAT CENPBD1 CNTN2 C3orf20 MAPK14 AL133318.1 PDILT POLG CARHSP1
EIF3CL ELP4 POLG2 HEMGN RP11-356C4.2 NUAK2 BRK1 ZFAND3 MRPS31 BFAR AC112693.2 GLIS2
RBBP6 ARL14EP CLTC FAM22G RP11-356C4.2 TMEM183A SLC6A11 PPARD CCDC169-SOHLH2 KIAA0430 TTLL13 C16orf89
SH2B1 EHF TLK2 INVS DBNDD1 TMCC2 HRH1 GLO1 LHFP BFAR TTLL13 USP7
NPIPL1 ARL14EP TANC2 ALG2 TCF25 FMOD RAF1 C6orf222 TRPC4 GP2 IQGAP1 C16orf96
GSG1L C11orf91 C17orf72 MURC TCF25 TMCC2 IQSEC1 GLO1 ELF1 PDXDC1 FAM174B SEC14L5
PRKCB ELP4 CA4 ZNF367 SPIRE2 ADIPOR1 VGLL4 KCTD20 VWA8 C16orf45 FAM174B CARHSP1
APOBR FANCF TLK2 MSANTD3-TMEFF1 MC1R CHIT1 RPL32 TULP1 SMAD9 RRN3 AC016251.1 SLX4
ATXN2L ABTB2 MAP3K3 GABBR2 SPIRE2 SYT2 TAMM41 CLPSL1 KBTBD7 CLEC19A ZNF774 METTL22
IL21R CSTF3 CLTC HABP4 SPIRE2 CHIT1 CAND2 PNPLA1 EXOSC8 PLA2G10 FANCI TFAP4
LAT BBOX1 YPEL2 C9orf156 MC1R SLC45A3 FANCD2 GLP1R LHFP UMOD AC112693.2 CORO7
SULT1A1 EHF GNA13 MSANTD3-TMEFF1 AC133919.6 TMEM81 CAND2 PPARD TRPC4 RP11-719K4.2 CRTC3 NAGPA
PALB2 GAS2 GNA13 ERCC6L2 FANCA ZBED6 LSM3 RPL10A NAA16 RP11-719K4.2 FES HMOX2
RABEP2 IMMP1L PTRH2 CTSL2 GAS8 LEMD1 TATDN2 CLPSL2 STOML3 SYT17 FES CORO7
XPO6 GAS2 PPM1E C9orf156 MC1R MDM4 RAF1 CLPS FOXO1 COQ7 FANCI TEKT5
SBK1 FSHB CEP95 ZNF367 MC1R DSTYK AC034193.1 KCNK17 SERTM1 NDE1 BLM RP11-127I20.4
BOLA2 METTL15 TLK2 ZNF510 TCF25 DSTYK MRPS25 RAB44 KL NPIPP1 PRC1 RP11-127I20.4
SULT1A1 DNAJC24 STRADA DKFZP434H0512 C16orf3 BTG2 HDAC11 KCNK17 POSTN PARN CIB1 CORO7
RBBP6 HIPK3 CYB561 ANKS6 PRDM7 KDM5B CAND2 PNPLA1 WBP4 PARN FANCI TRAP1
ERN2 NAT10 TRIM37 TSTD2 CENPBD1 LGR6 FANCD2 PNPLA1 RP11-298P3.4 BFAR SPATA8 C16orf72
LCMT1 AC103801.2 DDX5 NCBP1 DBNDD1 FMOD HACL1 PI16 VWA8 ERCC4 RP11-697E2.6 GLIS2
BOLA2 KIF18A TBX2 ANKS6 FANCA MFSD4 ATG7 CLPSL2 RFXAP ERCC4 RGMA CDIP1
ATXN2L BDNF CSHL1 STX17 FANCA SNRPE TMEM43 TEAD3 FAM48A NOMO1 PEX11A CORO7
TNRC6A WT1 BCAS3 ERCC6L2 GAS8 ADORA1 C3orf20 PI16 KL KIAA0430 RCCD1 SRL
LAT LIN7C MARCH10 TEX10 FANCA MDM4 SLC6A1 COX6A1P2 COG6 RRN3 CIB1 SRL
EIF3CL RP11-17A1.2 USP32 ANP32B DBNDD1 ELK4 LSM3 CPNE5 MTRF1 RP11-719K4.2 ANPEP CORO7-PAM16
IL21R EHF TLK2 ZNF367 RP11-356C4.2 PLEKHA6 CCDC174 PNPLA1 RGCC RPS15A TICRR DNASE1
ATP2A1 MPPED2 CACNG5 ERP44 GAS8 PPP1R15B FANCD2 KCTD20 DCLK1 RP11-467M13.1 KIF7 ABAT
RBBP6 SVIP TBX2 TMEFF1 FANCA ETNK2 MKRN2-AS1 TMEM217 STARD13 ARL6IP1 FANCI VASN
PALB2 ANO5 GNA13 ERP44 PRDM7 ZBED6 ATG7 C6orf222 STOML3 SYT17 C15orf38 METTL22
KDM8 RCN1 TEX2 HABP4 C16orf3 PPP1R12B IQSEC1 MDGA1 DGKH AC092291.2 GDPGP1 VASN
TUFM SLC17A6 CLTC MSANTD3 AC133919.6 KLHDC8A PPARG DAAM2 CCDC169-SOHLH2 NPIP C15orf38-AP3S2 TMEM186
NFATC2IP SLC5A12 CEP95 HSD17B3 CENPBD1 RBBP5 TAMM41 SLC26A8 FAM216B AC092291.2 FANCI METTL22
NPIPL1 KCNA4 CACNG1 FANCC GAS8 MDM4 CCDC174 TBC1D22B RFXAP NTAN1 ZNF710 ZNF500
CTD-3203P2.2 GAS2 AXIN2 MSANTD3-TMEFF1 FANCA LGR6 TAMM41 TEAD3 FOXO1 RPS15A AP3S2 ANKS3
SULT1A1 C11orf91 PPM1D MSANTD3 AC133919.6 NFASC TMEM40 ARMC12 SUGT1P3 PARN PRC1 ADCY9
ZKSCAN2 LIN7C DCAF7 ZNF510 GAS8 TMEM81 SLC6A11 CCDC167 SUGT1P3 FOPNL IDH2 PMM2
CTD-3203P2.2 CSTF3 YPEL2 TMEFF1 GAS8 ZC3H11A HRH1 BRPF3 SLC25A15 IQCK SV2B EMP2
SPNS1 ANO5 INTS2 NR4A3 AC133919.6 LAX1 ATP2B2 C6orf89 RFC3 MKL2 C15orf32 PAM16
SULT1A2 EHF GNA13 ANKS6 TCF25 AC119673.1 PPARG TEAD3 CCDC169-SOHLH2 RP11-467M13.1 NR2F2 ZNF500
EIF3CL BDNF LRRC37A3 TMOD1 RP11-356C4.2 REN EAF1 DAAM2 EXOSC8 PARN GABARAPL3 C16orf89
CTD-3203P2.2 FANCF TANC2 ANKS6 FANCA PPP1R12B FBLN2 TBC1D22B KL RP11-1212A22.2 FES RP11-297M9.1
IL4R SLC5A12 CTD-2535L24.2 MSANTD3 MC1R TMCC2 METTL6 SRPK1 SPG20 PLA2G10 C15orf32 SLX4
APOBR QSER1 RP11-51F16.8 CTSL2 AC133919.6 NUAK2 IQSEC1 MAPK13 RGCC ITPRIPL2 UNC45A DNASE1
SLC5A11 LGR4 YPEL2 FANCC RP11-356C4.2 ZBED6 SLC6A11 COX6A1P2 TNFSF11 XYLT1 FAM174B NLRC3
PALB2 IMMP1L SKA2 LPPR1 PRDM7 TMEM183A FANCD2OS FANCE RFXAP GDE1 MESP1 CORO7
CHP2 TCP11L1 SKA2 CTSL2 C16orf3 RABIF MKRN2 LHFPL5 SLC25A15 CLEC19A FES SLX4
CTD-3203P2.2 KIAA1549L C17orf82 XPA DEF8 MYOG FGD5 DAAM2 TNFSF11 GDE1 SLCO3A1 VASN
CCDC101 MPPED2 RAD51C DKFZP434H0512 PRDM7 PPP1R12B BRK1 CLPS SLC25A15 NPIPP1 GDPGP1 ALG1
DCTN5 CSTF3 KCNH6 HABP4 PRDM7 CDK18 CAND2 TMEM217 KBTBD6 SHISA9 GABARAPL3 SEC14L5
SNX29P2 DCDC5 SMARCD2 TBC1D2 SPIRE2 MYBPH TIMP4 KCNK16 RGCC ERCC4 AC016251.1 CORO7-PAM16
SULT1A1 ELP4 CTD-2510F5.6 NR4A3 MC1R ZC3H11A NUP210 RNF8 RFXAP ABCC1 POLG ROGDI
BOLA2 IMMP1L USP32 LPPR1 MC1R CYB5R1 FANCD2 STK38 VWA8 RRN3 HDDC3 SLX4
SLC5A11 TCP11L1 METTL2A C9orf156 TCF25 UBE2T CHCHD4 SLC26A8 SOHLH2 RP11-719K4.2 TICRR GLIS2
CACNG3 AC103801.2 EFCAB3 TRIM14 PRDM7 NFASC C3orf20 TEAD3 RFC3 C16orf62 BLM ROGDI
CTD-3203P2.2 AC132216.1 CA4 ZNF367 PRDM7 LAX1 FANCD2 FANCE STARD13 UMOD PRC1 VASN
ATXN2L BDNF BRIP1 MRPL50 FANCA ADORA1 CCDC174 FTSJD2 PROSER1 XYLT1 TTLL13 ZNF500
AQP8 GAS2 DHX40 CTSL2 AC133919.6 NUAK2 ATP2B2 KIF6 KBTBD7 NDE1 MESP1 GLYR1
CTB-134H23.2 DCDC5 MARCH10 NCBP1 TCF25 KISS1 HDAC11 CDKN1A AL133318.1 ABCC6 AC112693.2 SRL
NSMCE1 NAT10 VMP1 AAED1 RP11-356C4.2 MFSD4 HRH1 C6orf89 DCLK1 PDILT IDH2 ROGDI
SBK1 CCDC73 AXIN2 ZNF367 MC1R CNTN2 AC034193.1 SLC26A8 UFM1 UMOD FAM174B DNASE1
NSMCE1 TCP11L1 CACNG5 ZNF782 CENPBD1 KDM5B TMEM43 PIM1 CCDC169-SOHLH2 PDILT FAM174B GLIS2
PALB2 ABTB2 LIMD2 GABBR2 DBNDD1 RBBP5 HDAC11 PPARD CCDC169-SOHLH2 COQ7 SEMA4B PMM2
